book_id,title,author_id,categories,published_date,price,stock_quantity
1555,Phased scalable parallelism,585,Romance,1/11/2017,42.79,84
1556,Ameliorated secondary capability,502,Mystery,6/17/2023,33.44,75
1557,Adaptive multi-state application,263,Fiction,7/2/2020,22.11,77
1558,Cross-platform exuding hierarchy,736,Fiction,2/16/2018,6.57,26
1559,Profit-focused dynamic matrices,672,Fantasy,5/23/2017,46.84,10
1560,Profit-focused analyzing project,480,Romance,4/1/2022,8.66,71
1561,Synergistic encompassing circuit,762,Fantasy,3/31/2021,42.16,90
1562,Monitored coherent benchmark,60,Mystery,3/17/2015,17.69,5
1563,Future-proofed reciprocal adapter,752,Fiction,5/12/2017,42.71,9
1564,Realigned attitude-oriented neural-net,222,Mystery,2/7/2017,10.26,92
1565,Phased 5thgeneration alliance,237,Mystery,1/4/2017,22.94,24
1566,Adaptive systematic installation,539,Romance,11/22/2023,16.94,80
1567,Multi-tiered demand-driven instruction set,184,Mystery,7/28/2018,38.95,53
1568,Phased solution-oriented software,765,Fiction,12/10/2018,39.71,73
1569,Ergonomic mission-critical challenge,367,Romance,5/10/2021,26.17,85
1570,Front-line modular paradigm,438,Fiction,5/30/2022,13.33,23
1571,Customer-focused national array,564,Fantasy,11/19/2023,28.2,84
1572,Open-source fresh-thinking structure,162,Mystery,7/30/2017,49.92,56
1573,Compatible multi-state capacity,361,Science Fiction,9/5/2016,30.19,41
1574,Versatile optimizing open system,381,Fantasy,3/14/2018,39.61,55
1575,Reduced transitional open architecture,744,Science Fiction,6/12/2019,32.76,72
1576,Programmable non-volatile Graphic Interface,559,Non-Fiction,9/17/2014,22.49,70
1577,User-centric leadingedge matrices,763,Science Fiction,9/21/2018,21.83,57
1578,Distributed multimedia focus group,459,Fantasy,5/12/2022,6,4
1579,Enterprise-wide intermediate framework,292,Mystery,8/19/2016,6.71,17
1580,Synergistic asynchronous initiative,310,Fiction,9/19/2019,19.2,28
1581,Persevering high-level project,220,Science Fiction,11/25/2018,6.94,88
1582,Assimilated high-level infrastructure,283,Mystery,10/14/2021,28.49,73
1583,Business-focused motivating portal,586,Non-Fiction,4/10/2018,10.14,58
1584,Business-focused zero tolerance policy,365,Non-Fiction,3/22/2023,12.08,46
1585,Re-contextualized disintermediate database,597,Non-Fiction,5/10/2018,16.24,38
1586,Reduced empowering analyzer,95,Mystery,9/11/2018,23.58,27
1587,Proactive coherent matrices,752,Fiction,10/6/2016,37.83,61
1588,Optimized leadingedge success,178,Fantasy,12/9/2019,42.32,88
1589,Open-architected 24/7 algorithm,720,Mystery,11/1/2023,42.05,12
1590,Robust motivating Graphical User Interface,610,Romance,8/11/2015,19.21,93
1591,Fully-configurable uniform paradigm,591,Fantasy,11/22/2015,9.44,7
1592,Adaptive exuding emulation,790,Science Fiction,6/9/2020,21.3,55
1593,Ergonomic dynamic challenge,427,Fiction,2/26/2020,44.26,29
1594,Managed foreground system engine,766,Romance,10/6/2017,43.37,1
1595,Proactive multimedia capacity,650,Romance,7/10/2018,22.82,39
1596,Object-based explicit data-warehouse,537,Fiction,3/13/2022,20.04,72
1597,Down-sized explicit toolset,154,Science Fiction,12/12/2014,28.1,28
1598,Assimilated homogeneous installation,157,Fiction,9/17/2016,35.63,50
1599,Innovative local concept,457,Mystery,3/9/2020,31.3,11
1600,Implemented disintermediate leverage,228,Fantasy,10/5/2019,18.74,50
1601,Pre-emptive mobile standardization,152,Non-Fiction,9/19/2019,20.78,60
1602,Implemented user-facing framework,586,Romance,10/27/2021,8.16,51
1603,Diverse 6thgeneration support,269,Fiction,8/8/2017,23.53,55
1604,Upgradable asynchronous intranet,793,Romance,3/25/2020,11.73,17
1605,Programmable 5thgeneration protocol,493,Mystery,8/8/2017,14.71,50
1606,Operative 5thgeneration success,668,Mystery,11/5/2021,14.62,78
1607,Universal tangible concept,754,Mystery,4/27/2020,16.82,9
1608,Optimized bottom-line extranet,273,Fantasy,7/18/2023,20.22,73
1609,Intuitive 5thgeneration workforce,92,Fiction,12/20/2022,35.55,54
1610,Cross-platform 24hour knowledge user,375,Science Fiction,11/23/2017,14.37,44
1611,Persevering scalable moderator,609,Romance,5/18/2024,7.06,39
1612,Synchronized asymmetric open architecture,174,Science Fiction,3/8/2024,33.1,56
1613,Streamlined multimedia standardization,639,Non-Fiction,1/11/2021,25.37,29
1614,Up-sized system-worthy task-force,205,Romance,1/3/2015,22.44,96
1615,Reverse-engineered foreground ability,746,Fiction,7/29/2019,10.93,6
1616,Re-contextualized client-driven encryption,249,Mystery,6/29/2019,46.77,36
1617,Diverse systematic contingency,15,Science Fiction,3/23/2023,36.52,14
1618,Balanced bottom-line collaboration,313,Fantasy,4/19/2021,26.72,42
1619,Intuitive real-time frame,215,Romance,7/25/2021,29.66,26
1620,Multi-tiered motivating paradigm,560,Mystery,3/30/2015,39.01,70
1621,Reverse-engineered web-enabled neural-net,495,Mystery,9/19/2014,38.11,18
1622,Visionary 3rdgeneration process improvement,712,Romance,10/27/2018,35.39,48
1623,Visionary encompassing system engine,597,Romance,1/21/2016,29.17,32
1624,Virtual human-resource help-desk,175,Fiction,1/18/2022,18.49,89
1625,Decentralized dynamic task-force,633,Science Fiction,1/25/2024,8.33,83
1626,Exclusive background workforce,9,Fiction,8/11/2021,23.09,34
1627,Re-engineered discrete contingency,679,Romance,7/29/2019,21.84,13
1628,Up-sized 3rdgeneration adapter,20,Science Fiction,3/8/2023,44.16,83
1629,Assimilated tertiary attitude,396,Non-Fiction,12/12/2022,49.1,65
1630,Polarized client-driven orchestration,727,Fiction,4/10/2023,45.76,62
1631,Front-line system-worthy secured line,612,Mystery,5/12/2024,9.86,25
1632,Switchable leadingedge middleware,513,Fantasy,7/30/2019,30.66,91
1633,User-friendly even-keeled paradigm,23,Fiction,11/21/2020,16.88,67
1634,Switchable contextually-based implementation,313,Science Fiction,10/31/2014,27.55,95
1635,Visionary intermediate software,161,Fiction,12/28/2023,21.25,45
1636,Object-based system-worthy budgetary management,364,Romance,7/13/2021,19.29,64
1637,Reverse-engineered modular task-force,283,Fiction,10/21/2016,33.52,49
1638,Right-sized upward-trending neural-net,31,Mystery,9/14/2021,47.75,28
1639,Down-sized 24hour time-frame,156,Science Fiction,1/13/2017,45.47,84
1640,Streamlined even-keeled implementation,141,Fiction,3/12/2016,38.11,66
1641,Stand-alone needs-based monitoring,695,Mystery,8/21/2020,44.39,87
1642,Customer-focused full-range Local Area Network,233,Fantasy,1/26/2023,16.57,19
1643,User-centric eco-centric support,437,Science Fiction,2/27/2024,46.02,42
1644,Reactive maximized moderator,460,Mystery,7/1/2019,11.79,83
1645,De-engineered eco-centric process improvement,142,Mystery,9/12/2017,29.81,25
1646,Triple-buffered motivating open architecture,142,Science Fiction,5/4/2023,36.29,67
1647,Visionary uniform ability,139,Fantasy,6/4/2024,49.8,98
1648,Cloned scalable synergy,149,Romance,9/29/2015,47.04,20
1649,Team-oriented coherent function,326,Fiction,4/6/2021,30.51,92
1650,Innovative holistic software,122,Non-Fiction,2/5/2019,19.96,18
1651,Digitized responsive migration,745,Fiction,6/12/2016,39.67,52
1652,Business-focused real-time orchestration,422,Science Fiction,5/24/2020,25.48,81
1653,Upgradable foreground neural-net,757,Science Fiction,6/19/2023,12.68,24
1654,Ameliorated zero administration architecture,110,Non-Fiction,3/20/2023,14.12,97
1655,Face-to-face system-worthy core,627,Mystery,11/15/2014,17.73,72
1656,Balanced mission-critical help-desk,628,Non-Fiction,12/4/2021,32.23,29
1657,Compatible coherent help-desk,704,Fiction,4/25/2020,21.8,88
1658,Grass-roots 5thgeneration moratorium,799,Fantasy,10/6/2023,11.89,77
1659,Expanded upward-trending challenge,481,Romance,8/15/2023,34.57,23
1660,Horizontal client-server emulation,397,Fantasy,5/31/2016,26.84,20
1661,Upgradable coherent solution,198,Non-Fiction,9/15/2018,7.41,97
1662,Multi-lateral context-sensitive approach,16,Science Fiction,8/1/2015,47.8,28
1663,Persistent eco-centric interface,761,Romance,4/18/2016,49.47,96
1664,Exclusive actuating installation,210,Fiction,11/26/2014,13.78,56
1665,Expanded actuating project,632,Fantasy,9/14/2014,36.26,58
1666,Re-contextualized didactic service-desk,253,Fantasy,9/27/2022,23.8,5
1667,Automated transitional Local Area Network,623,Romance,1/20/2017,42.26,92
1668,Compatible asymmetric Internet solution,321,Fantasy,6/9/2016,32.9,95
1669,De-engineered transitional software,586,Mystery,1/25/2017,29.58,82
1670,Integrated 3rdgeneration parallelism,722,Fiction,12/18/2015,28.9,57
1671,Pre-emptive foreground instruction set,468,Fiction,7/30/2018,44.61,31
1672,Multi-channeled bandwidth-monitored challenge,532,Mystery,10/11/2022,23.4,94
1673,Assimilated optimizing adapter,41,Mystery,8/6/2023,23.04,97
1674,Compatible empowering structure,646,Fiction,2/4/2021,14.34,56
1675,Multi-tiered solution-oriented matrix,408,Science Fiction,3/14/2019,40.03,36
1676,Ergonomic systemic conglomeration,473,Non-Fiction,6/22/2020,24.58,78
1677,Distributed asymmetric process improvement,56,Romance,5/2/2023,28.74,18
1678,Vision-oriented encompassing hub,475,Romance,10/23/2019,25.86,92
1679,Business-focused homogeneous info-mediaries,513,Fiction,6/16/2017,13.9,74
1680,Pre-emptive impactful interface,713,Mystery,7/22/2023,11.94,52
1681,Open-source contextually-based standardization,332,Fantasy,11/19/2021,7.09,58
1682,Open-architected asymmetric Internet solution,605,Romance,4/25/2017,45.4,58
1683,Open-architected secondary software,93,Science Fiction,6/27/2018,20.25,83
1684,Operative value-added core,729,Non-Fiction,5/20/2015,37.6,15
1685,Inverse executive throughput,94,Fiction,4/13/2016,37.06,81
1686,Diverse human-resource algorithm,372,Fiction,12/8/2014,29.04,49
1687,Mandatory regional neural-net,745,Mystery,3/16/2019,32.92,20
1688,Team-oriented contextually-based time-frame,388,Mystery,6/2/2022,22.74,98
1689,Digitized demand-driven structure,175,Science Fiction,4/19/2016,30.87,84
1690,Centralized modular algorithm,154,Non-Fiction,8/25/2024,44.22,22
1691,Compatible well-modulated synergy,788,Romance,12/30/2016,8.25,39
1692,Managed system-worthy software,317,Romance,7/15/2015,39.81,57
1693,Programmable uniform superstructure,296,Romance,9/8/2015,13.94,16
1694,Exclusive explicit task-force,208,Fiction,2/27/2022,33.38,32
1695,Pre-emptive clear-thinking forecast,13,Fantasy,5/15/2016,27.89,63
1696,Fully-configurable zero administration groupware,557,Fiction,8/7/2023,32.74,63
1697,User-friendly cohesive structure,244,Non-Fiction,1/27/2019,31.9,60
1698,Secured systematic Internet solution,465,Fantasy,11/24/2021,25.43,76
1699,Cloned modular knowledge user,615,Fiction,1/30/2023,16.76,70
1700,Compatible discrete attitude,285,Mystery,1/25/2016,33.65,26
1701,Advanced didactic circuit,51,Non-Fiction,1/15/2015,12.51,83
1702,Front-line explicit migration,358,Fiction,12/17/2021,12.39,4
1703,Upgradable incremental synergy,684,Mystery,10/19/2023,42.86,38
1704,Implemented asymmetric methodology,340,Fiction,9/6/2018,8.15,53
1705,Reverse-engineered modular paradigm,183,Non-Fiction,2/6/2019,35.56,78
1706,Grass-roots heuristic moderator,677,Romance,4/22/2019,36.78,73
1707,Down-sized fault-tolerant middleware,807,Mystery,3/2/2023,13.8,58
1708,Synchronized grid-enabled solution,768,Mystery,7/18/2023,21.84,4
1709,Synchronized methodical collaboration,96,Science Fiction,2/7/2017,20.19,48
1710,Expanded grid-enabled matrix,70,Fantasy,11/20/2020,43.1,8
1711,Reverse-engineered 3rdgeneration challenge,300,Fantasy,12/15/2018,11.91,88
1712,Synergistic hybrid analyzer,282,Science Fiction,5/17/2023,29.18,67
1713,Re-engineered maximized framework,215,Romance,4/23/2020,15.19,7
1714,Total local model,112,Mystery,10/30/2022,38.1,80
1715,Quality-focused upward-trending migration,542,Fiction,8/27/2021,27.27,88
1716,Multi-tiered clear-thinking array,620,Romance,7/26/2018,18.63,77
1717,Mandatory fresh-thinking Graphical User Interface,325,Science Fiction,12/18/2018,29.11,79
1718,Configurable next generation projection,363,Non-Fiction,3/11/2018,33.02,63
1719,Cloned uniform secured line,533,Romance,10/5/2014,33.79,63
1720,Switchable attitude-oriented firmware,185,Mystery,5/11/2019,16.23,37
1721,Monitored solution-oriented data-warehouse,199,Fiction,9/3/2023,11.19,59
1722,Digitized solution-oriented architecture,641,Fiction,11/10/2022,38.44,26
1723,Synergized modular instruction set,819,Mystery,8/3/2019,49.95,52
1724,Secured heuristic infrastructure,47,Science Fiction,10/17/2019,21.37,81
1725,Up-sized multi-tasking open system,218,Fiction,10/6/2020,34.18,88
1726,Focused 4thgeneration secured line,289,Science Fiction,6/18/2017,40.76,39
1727,Organized clear-thinking protocol,308,Mystery,1/18/2015,30.19,98
1728,Synergistic leadingedge artificial intelligence,7,Fiction,5/11/2018,36.17,43
1729,Pre-emptive attitude-oriented policy,406,Romance,12/9/2022,31.02,3
1730,Proactive zero administration software,180,Non-Fiction,10/19/2019,20.53,43
1731,Self-enabling fault-tolerant definition,689,Fantasy,4/26/2019,46.3,4
1732,Reverse-engineered reciprocal concept,662,Non-Fiction,1/1/2018,27.18,80
1733,Grass-roots regional protocol,472,Mystery,11/1/2022,45.41,59
1734,Multi-lateral directional complexity,803,Fantasy,4/5/2017,46.81,7
1735,Balanced zero tolerance protocol,534,Science Fiction,6/12/2024,30.85,86
1736,Horizontal dynamic Internet solution,324,Mystery,1/12/2016,29.57,26
1737,Configurable systemic moderator,592,Romance,3/18/2018,20.59,45
1738,Open-architected 6thgeneration framework,68,Non-Fiction,3/21/2021,18.33,3
1739,Switchable disintermediate groupware,348,Fantasy,6/17/2015,33.56,21
1740,Automated user-facing focus group,585,Mystery,11/3/2016,23.13,76
1741,Versatile empowering flexibility,120,Science Fiction,4/24/2016,37.02,40
1742,Multi-layered high-level open system,727,Fiction,10/6/2020,17.94,11
1743,Enterprise-wide high-level secured line,509,Non-Fiction,2/23/2023,22.34,38
1744,Re-contextualized optimal collaboration,222,Mystery,4/19/2016,19.29,14
1745,Operative mission-critical extranet,384,Fiction,3/24/2015,40.21,11
1746,Universal dynamic paradigm,455,Mystery,8/20/2016,7.09,61
1747,Ameliorated systemic algorithm,513,Non-Fiction,12/15/2014,14.36,61
1748,De-engineered optimal function,751,Mystery,2/13/2023,19.65,41
1749,Multi-tiered modular functionalities,147,Fiction,3/31/2019,42.16,66
1750,Versatile asymmetric concept,693,Non-Fiction,7/5/2015,15.02,4
1751,Advanced upward-trending capacity,471,Fantasy,4/22/2024,37.39,66
1752,Reverse-engineered stable help-desk,119,Fiction,8/12/2022,19.67,5
1753,Triple-buffered actuating open architecture,704,Mystery,6/10/2018,44.35,42
1754,Upgradable optimal definition,479,Fiction,3/22/2015,10.53,98
1755,Ameliorated mission-critical project,675,Romance,3/16/2024,19.74,73
1756,Decentralized exuding access,777,Science Fiction,7/16/2023,34.1,26
1757,Implemented impactful utilization,329,Non-Fiction,6/1/2015,14.46,35
1758,Triple-buffered discrete workforce,546,Science Fiction,12/6/2021,39.99,85
1759,Horizontal stable instruction set,121,Science Fiction,11/28/2019,12.56,35
1760,Up-sized zero administration migration,118,Fiction,3/13/2017,48.16,71
1761,Reduced 5thgeneration capacity,527,Fiction,6/26/2018,15.08,44
1762,Advanced discrete capacity,563,Science Fiction,5/17/2015,17.92,90
1763,Versatile heuristic help-desk,824,Science Fiction,11/27/2019,31.25,21
1764,Organized multi-tasking standardization,73,Science Fiction,7/30/2018,32.97,43
1765,Monitored full-range interface,554,Fantasy,10/11/2015,8.22,3
1766,De-engineered interactive function,483,Romance,11/15/2017,8.21,49
1767,Stand-alone next generation Internet solution,56,Fiction,5/1/2024,24.75,22
1768,Implemented actuating extranet,722,Mystery,4/10/2015,45.21,80
1769,Adaptive systemic approach,707,Romance,4/3/2022,25.61,45
1770,Ergonomic holistic ability,320,Science Fiction,8/11/2020,41.96,91
1771,Mandatory modular middleware,777,Romance,4/7/2020,41.6,10
1772,Operative heuristic pricing structure,774,Fantasy,2/19/2021,30.97,11
1773,User-centric composite moderator,822,Romance,7/17/2019,26.59,58
1774,Quality-focused demand-driven infrastructure,318,Romance,1/30/2015,34.34,98
1775,Upgradable logistical customer loyalty,477,Fantasy,10/8/2016,16.18,28
1776,Operative client-server hierarchy,148,Mystery,8/13/2015,17.34,46
1777,Enterprise-wide homogeneous superstructure,402,Non-Fiction,7/10/2021,36.77,85
1778,Total homogeneous moratorium,339,Science Fiction,4/22/2024,25.93,3
1779,Managed grid-enabled superstructure,67,Fantasy,4/9/2024,10.96,61
1780,Reverse-engineered directional function,473,Non-Fiction,9/28/2017,18.41,44
1781,Cloned maximized open system,619,Mystery,11/14/2021,11.6,13
1782,Face-to-face hybrid application,416,Romance,5/30/2016,41.05,41
1783,Balanced demand-driven challenge,570,Romance,5/1/2015,9.11,38
1784,Digitized real-time algorithm,546,Fantasy,6/25/2023,23.63,52
1785,Switchable cohesive complexity,245,Mystery,11/25/2015,16.71,20
1786,Organic non-volatile moratorium,494,Fantasy,2/9/2016,8.9,26
1787,Synergized bottom-line emulation,711,Mystery,4/22/2022,24.96,55
1788,Persevering transitional time-frame,581,Science Fiction,1/23/2016,29.95,30
1789,Integrated mobile success,178,Romance,10/27/2015,35.45,94
1790,Progressive interactive groupware,729,Mystery,5/13/2021,42.81,14
1791,Vision-oriented motivating application,607,Mystery,2/11/2020,26.36,71
1792,Virtual asynchronous success,100,Fantasy,8/12/2019,13.74,51
1793,Exclusive optimizing customer loyalty,72,Mystery,11/27/2019,10.77,76
1794,User-centric coherent strategy,790,Fantasy,5/28/2024,20.4,82
1795,Reduced mobile website,677,Fiction,6/5/2021,9.97,17
1796,Compatible client-driven matrices,595,Romance,7/17/2019,41.62,96
1797,Switchable bottom-line software,151,Romance,5/31/2023,12.56,68
1798,Multi-tiered intermediate frame,299,Fantasy,4/8/2016,33.08,57
1799,Reduced multi-state definition,201,Non-Fiction,12/22/2021,35.98,40
1800,Sharable 3rdgeneration service-desk,307,Mystery,8/27/2015,40.94,86
1801,Open-architected disintermediate Graphic Interface,312,Fantasy,9/27/2014,37.57,44
1802,Focused tertiary challenge,92,Mystery,4/9/2020,6.35,65
1803,Multi-tiered value-added migration,414,Non-Fiction,3/24/2015,43.5,7
1804,Persistent contextually-based infrastructure,379,Mystery,8/26/2015,48.58,0
1805,Implemented analyzing standardization,721,Mystery,12/11/2015,42.1,45
1806,Stand-alone grid-enabled model,113,Science Fiction,7/1/2016,44.08,30
1807,Compatible non-volatile help-desk,443,Romance,6/10/2019,31.96,80
1808,Business-focused non-volatile definition,326,Romance,11/16/2021,22.83,48
1809,Versatile value-added Graphic Interface,446,Mystery,9/20/2015,15.28,22
1810,Open-architected intangible standardization,487,Non-Fiction,8/31/2016,14.27,49
1811,Reduced cohesive Internet solution,369,Fantasy,12/1/2014,12.78,85
1812,Realigned next generation open system,129,Non-Fiction,7/5/2022,6.5,82
1813,Ergonomic well-modulated knowledgebase,17,Non-Fiction,4/27/2022,37.73,62
1814,Innovative solution-oriented Graphic Interface,674,Fantasy,9/29/2020,48.89,17
1815,Synergistic user-facing utilization,87,Non-Fiction,3/27/2018,34.25,53
1816,Cloned local artificial intelligence,467,Romance,12/24/2018,32.58,54
1817,Networked fresh-thinking orchestration,639,Non-Fiction,1/10/2015,25.98,54
1818,Organic dedicated customer loyalty,566,Fantasy,11/22/2016,22.92,28
1819,Synergistic hybrid architecture,191,Fantasy,12/23/2018,32.59,73
1820,Mandatory optimal alliance,511,Romance,5/13/2018,16.41,64
1821,Integrated logistical customer loyalty,276,Fantasy,11/8/2019,46.76,73
1822,Quality-focused directional monitoring,376,Fiction,1/7/2015,49.03,72
1823,Innovative radical focus group,495,Romance,1/31/2017,22.21,74
1824,Right-sized human-resource artificial intelligence,494,Romance,6/1/2019,9.51,93
1825,Function-based uniform Internet solution,749,Mystery,2/15/2021,49.27,96
1826,Configurable attitude-oriented process improvement,798,Science Fiction,3/14/2023,26.45,10
1827,Public-key contextually-based capability,536,Mystery,7/23/2019,9.88,60
1828,Progressive national project,646,Romance,8/9/2023,35.19,85
1829,User-friendly holistic intranet,80,Romance,2/24/2024,33.87,74
1830,Virtual object-oriented Graphic Interface,320,Mystery,1/24/2018,8.31,43
1831,Adaptive intermediate infrastructure,548,Fiction,5/27/2018,26.62,65
1832,Function-based transitional adapter,481,Mystery,3/16/2021,38.28,53
1833,Devolved interactive circuit,362,Science Fiction,1/4/2021,18.72,4
1834,Cross-platform mobile installation,712,Mystery,4/16/2019,38.96,93
1835,Face-to-face heuristic time-frame,804,Mystery,11/13/2015,17.45,80
1836,Multi-channeled didactic Internet solution,485,Mystery,8/18/2017,13.43,6
1837,Secured foreground middleware,673,Science Fiction,1/27/2022,41.58,79
1838,Open-source dedicated info-mediaries,28,Science Fiction,5/1/2016,27.32,16
1839,Reduced optimal function,518,Fiction,3/12/2020,43.45,35
1840,Proactive transitional framework,259,Non-Fiction,1/9/2020,33.09,35
1841,Visionary neutral strategy,264,Fiction,1/16/2019,38.61,77
1842,Intuitive homogeneous workforce,179,Mystery,9/3/2015,38.5,84
1843,Face-to-face tangible alliance,458,Science Fiction,3/13/2019,41.53,33
1844,Robust full-range strategy,802,Romance,4/23/2015,16.38,23
1845,Synchronized eco-centric definition,819,Mystery,3/18/2024,43.92,43
1846,Upgradable optimizing capability,87,Non-Fiction,11/7/2023,32.19,19
1847,Ergonomic systematic ability,508,Fantasy,12/8/2020,39.89,30
1848,Seamless intermediate forecast,677,Fantasy,6/21/2018,37.93,21
1849,Triple-buffered value-added extranet,216,Mystery,1/27/2015,38.3,44
1850,Focused modular workforce,56,Romance,4/16/2017,17.62,14
1851,Enterprise-wide bottom-line hierarchy,54,Non-Fiction,9/26/2022,26.41,60
1852,Monitored non-volatile access,309,Fantasy,6/22/2016,38.82,96
1853,Managed motivating frame,546,Non-Fiction,4/10/2020,22.7,90
1854,Ameliorated fresh-thinking instruction set,400,Fantasy,7/21/2021,17.55,67
1855,Inverse maximized paradigm,446,Fiction,10/16/2019,18.7,57
1856,Function-based explicit Local Area Network,392,Romance,2/7/2023,19.88,67
1857,Universal object-oriented challenge,700,Fiction,9/6/2015,10.27,68
1858,Cross-platform uniform monitoring,653,Science Fiction,10/12/2014,48.06,55
1859,Inverse mission-critical adapter,626,Romance,11/9/2014,43.76,42
1860,Proactive bi-directional strategy,277,Science Fiction,5/5/2023,41.29,32
1861,Balanced leadingedge data-warehouse,671,Mystery,11/18/2020,23.2,98
1862,Function-based uniform intranet,692,Romance,8/12/2015,16.63,86
1863,Diverse motivating leverage,603,Non-Fiction,3/26/2023,28.87,86
1864,Reverse-engineered zero tolerance interface,707,Non-Fiction,7/17/2017,19.77,1
1865,Implemented incremental neural-net,689,Fiction,12/8/2014,42.58,1
1866,Horizontal well-modulated synergy,422,Fiction,8/31/2022,29.1,87
1867,Realigned optimizing Internet solution,457,Science Fiction,1/26/2017,15.64,36
1868,Diverse fresh-thinking monitoring,258,Non-Fiction,8/3/2019,7.49,79
1869,Public-key non-volatile open architecture,95,Fiction,8/29/2014,47.28,84
1870,Quality-focused encompassing software,223,Mystery,8/8/2017,34.07,90
1871,Focused didactic function,123,Fiction,2/15/2024,43.67,16
1872,Persevering asymmetric moratorium,385,Romance,9/3/2022,39.6,82
1873,Organized methodical solution,580,Non-Fiction,12/3/2019,45.41,89
1874,Triple-buffered object-oriented artificial intelligence,189,Science Fiction,11/20/2017,18.95,84
1875,Object-based human-resource knowledgebase,78,Romance,1/13/2023,25.94,35
1876,Inverse national hub,788,Fantasy,1/14/2018,36.45,85
1877,Diverse multimedia conglomeration,789,Science Fiction,11/21/2022,17.31,99
1878,Devolved foreground success,76,Science Fiction,4/9/2016,40.18,48
1879,Profound composite algorithm,398,Science Fiction,4/19/2018,49.81,33
1880,Re-contextualized foreground hardware,272,Non-Fiction,5/4/2023,25.38,62
1881,Open-architected content-based hardware,206,Mystery,5/17/2023,23.27,82
1882,Organic scalable application,504,Fiction,6/23/2015,12.32,98
1883,Vision-oriented empowering moratorium,442,Non-Fiction,2/5/2015,33,13
1884,Ameliorated hybrid moratorium,453,Romance,1/8/2023,17.39,4
1885,Decentralized interactive infrastructure,75,Fiction,3/8/2017,31.13,32
1886,User-friendly scalable capability,796,Fantasy,2/4/2019,6.82,63
1887,Multi-layered even-keeled model,153,Romance,11/13/2021,34.16,4
1888,Down-sized system-worthy frame,681,Fantasy,7/22/2023,17.71,89
1889,Pre-emptive empowering framework,338,Fantasy,10/25/2014,31.27,65
1890,Enhanced 24hour capacity,725,Fantasy,4/1/2017,27.03,51
1891,Multi-layered bandwidth-monitored analyzer,746,Fiction,7/28/2018,29.76,0
1892,Customizable contextually-based groupware,394,Romance,1/5/2015,41.98,61
1893,Progressive tertiary monitoring,125,Mystery,1/21/2017,29.54,45
1894,Grass-roots multi-state success,342,Romance,6/16/2016,19.31,7
1895,Optional background archive,648,Romance,5/2/2016,9.98,68
1896,Expanded multimedia hardware,349,Fiction,10/14/2022,43,97
1897,Organized optimizing orchestration,785,Science Fiction,12/14/2020,34.49,22
1898,Stand-alone uniform solution,568,Fiction,1/19/2021,48.56,84
1899,Business-focused discrete installation,196,Science Fiction,11/18/2015,36.61,13
1900,Compatible intangible intranet,646,Romance,2/10/2018,21.8,10
1901,Reactive coherent circuit,648,Fantasy,2/22/2022,38.34,17
1902,Total impactful info-mediaries,37,Non-Fiction,10/12/2016,7.11,75
1903,Monitored bottom-line service-desk,245,Fantasy,2/9/2015,23.1,69
1904,Synchronized intermediate analyzer,659,Science Fiction,2/3/2015,27.98,57
1905,Multi-tiered zero administration workforce,17,Fiction,2/9/2023,20.92,43
1906,Organic motivating interface,807,Romance,7/12/2017,7.87,15
1907,Innovative multi-tasking infrastructure,217,Romance,6/27/2023,35.35,58
1908,Total next generation structure,695,Mystery,11/22/2015,12.54,74
1909,Automated client-driven capacity,239,Fiction,3/12/2021,7.61,18
1910,Distributed multimedia architecture,501,Romance,11/17/2020,6.83,79
1911,Compatible multi-state Local Area Network,47,Non-Fiction,6/2/2019,36.85,16
1912,Optimized encompassing conglomeration,15,Non-Fiction,6/23/2022,33.83,39
1913,Balanced maximized database,813,Fiction,12/13/2018,26.06,21
1914,Exclusive 4thgeneration paradigm,606,Fiction,6/5/2022,41.97,13
1915,Enterprise-wide system-worthy support,117,Fantasy,5/5/2020,32.17,78
1916,Open-architected static service-desk,226,Fiction,3/16/2015,41.39,54
1917,Enterprise-wide logistical data-warehouse,346,Romance,2/6/2016,35.84,41
1918,Stand-alone homogeneous emulation,124,Romance,8/13/2015,31.33,17
1919,Reactive tangible toolset,330,Non-Fiction,4/21/2018,39.62,75
1920,Proactive value-added encoding,178,Science Fiction,1/23/2020,8.77,35
1921,Persevering secondary interface,145,Fantasy,1/29/2021,13.38,47
1922,Horizontal exuding productivity,567,Non-Fiction,1/2/2019,25.29,74
1923,Configurable local standardization,42,Non-Fiction,5/10/2018,10.39,80
1924,Persevering attitude-oriented knowledge user,628,Fantasy,7/22/2020,40.21,2
1925,Up-sized reciprocal conglomeration,499,Fiction,10/19/2018,6.27,22
1926,Pre-emptive 6thgeneration service-desk,92,Romance,9/17/2015,34.67,36
1927,Ergonomic directional Graphical User Interface,427,Romance,5/11/2018,41.52,98
1928,Triple-buffered dedicated protocol,488,Romance,11/17/2016,11.57,18
1929,Upgradable asymmetric support,656,Science Fiction,7/11/2021,29.01,52
1930,Robust directional implementation,245,Non-Fiction,4/12/2021,32.85,4
1931,Seamless encompassing installation,611,Non-Fiction,11/22/2022,37.55,78
1932,Balanced exuding function,91,Romance,3/23/2023,42.36,38
1933,Stand-alone explicit framework,357,Fantasy,6/9/2017,6.19,30
1934,Business-focused optimizing hierarchy,197,Fiction,7/9/2024,49.4,12
1935,Profit-focused bottom-line task-force,634,Science Fiction,9/6/2023,43.95,69
